Changed database context to 'master'.
Changed database context to 'Day8Indexing'.

(100000 rows affected)
OrderId     CustomerId  OrderDate                              Status               Amount       Notes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
----------- ----------- -------------------------------------- -------------------- ------------ --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       5569        2500            2026-07-15 11:05:03.5886800 Cancelled                  848.11 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      90487        2500            2026-07-14 23:20:07.5886800 Cancelled                  336.98 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      90891        2500            2024-08-19 18:48:35.5886800 Shipped                    577.20 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      91157        2500            2025-09-05 11:19:47.5886800 Delivered                  548.60 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      15603        2500            2025-05-13 05:43:11.5886800 Cancelled                  465.30 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      26622        2500            2026-08-02 09:39:23.5886800 Cancelled                  147.74 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      77394        2500            2026-08-15 04:14:55.5886800 Cancelled                  830.75 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      17381        2500            2025-07-22 04:19:31.5886800 Delivered                  683.36 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      52123        2500            2026-05-11 10:26:43.5886800 Cancelled                  799.46 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      74096        2500            2024-11-05 05:56:09.5886800 Cancelled                  777.61 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      78627        2500            2025-03-23 22:16:38.5886800 Shipped                    142.55 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
       3807        2500            2026-03-03 22:05:57.5886800 Pending                    905.24 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      49371        2500            2026-04-15 06:54:06.5886800 Delivered                  255.23 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      57904        2500            2025-11-16 05:53:08.5886800 Shipped                    259.54 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      67123        2500            2024-10-17 03:25:52.5886800 Pending                    112.25 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      70009        2500            2025-08-16 23:25:24.5886800 Cancelled                  519.01 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      19324        2500            2026-07-27 00:38:59.5886800 Cancelled                  188.17 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c
      23515        2500            2025-04-17 18:23:29.5886800 Pending                    683.02 Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO comparisons. Sample order note text used to pad row size for IO c

(18 rows affected)
Table 'Orders'. Scan count 13, logical reads 7143, physical reads 0, page server reads 0, read-ahead reads 0, page server read-ahead reads 0, lob logical reads 0, lob physical reads 0, lob page server reads 0, lob read-ahead reads 0, lob page server read-ahead reads 0.
OrderId     OrderDate                              Amount      
      52643            2025-01-07 13:50:12.5886800       446.53
      52660            2025-01-31 07:56:54.5886800       566.42
      52709            2025-01-10 23:00:52.5886800        17.64
      52722            2025-01-05 21:36:28.5886800       508.25
      52747            2025-01-07 19:02:29.5886800       943.12
      52754            2025-01-29 23:55:30.5886800       303.09
      52851            2025-01-05 05:56:32.5886800       100.06
      61830            2025-01-01 13:02:33.5886800       767.78
      61875            2025-01-31 03:08:58.5886800       288.11
      61937            2025-01-23 05:19:13.5886800       596.49
      61944            2025-01-23 16:28:17.5886800       419.85
      61972            2025-01-01 00:51:05.5886800       567.96
      61977            2025-01-22 10:19:10.5886800       799.00
      61985            2025-01-19 06:15:57.5886800       797.46
      62014            2025-01-28 23:35:34.5886800       514.10
      62040            2025-01-14 14:15:48.5886800       611.13
      62100            2025-01-08 14:18:54.5886800       427.84
      62123            2025-01-23 17:08:36.5886800       994.65
      62140            2025-01-21 16:19:08.5886800       710.11
      62146            2025-01-17 08:20:50.5886800       597.81
      62178            2025-01-08 09:06:57.5886800       739.17
      62180            2025-01-28 14:11:02.5886800       123.92
      62204            2025-01-11 11:17:59.5886800       347.67
      62230            2025-01-22 03:27:55.5886800       887.44
      62255            2025-01-01 06:38:11.5886800       523.25
      62272            2025-01-05 18:38:55.5886800       878.51
      62322            2025-01-16 03:53:41.5886800       457.72
      62323            2025-01-02 23:26:52.5886800       677.30
      62337            2025-01-02 00:53:39.5886800       652.35
      62579            2025-01-21 06:44:16.5886800       101.55
      62581            2025-01-07 01:41:30.5886800       984.46
      62631            2025-01-08 21:40:20.5886800        78.37
      62651            2025-01-05 00:24:24.5886800       818.55
      62659            2025-01-20 11:01:54.5886800       939.64
      62678            2025-01-25 02:02:42.5886800       309.43
      62690            2025-01-13 11:56:59.5886800       598.31
      71681            2025-01-04 20:25:12.5886800       813.94
      71704            2025-01-30 11:03:17.5886800       837.71
      71728            2025-01-12 11:33:36.5886800       574.18
      71742            2025-01-13 00:02:16.5886800       538.82
      71808            2025-01-24 16:03:53.5886800        68.49
      71835            2025-01-29 15:22:42.5886800       152.79
      71861            2025-01-27 09:53:41.5886800       100.38
      71871            2025-01-21 20:57:38.5886800       365.14
      71872            2025-01-03 18:11:35.5886800       330.62
      71888            2025-01-13 18:04:42.5886800       820.00
      71901            2025-01-30 22:44:12.5886800       782.11
      71903            2025-01-28 09:59:29.5886800       547.74
      71907            2025-01-11 14:28:09.5886800        65.25
      71925            2025-01-02 10:00:36.5886800        38.82
      71968            2025-01-27 15:07:28.5886800       428.79
      71971            2025-01-13 04:28:44.5886800        55.70
      72027            2025-01-30 18:52:10.5886800        45.08
      72035            2025-01-05 03:40:50.5886800       538.52
      72049            2025-01-09 13:36:54.5886800       224.99
      72052            2025-01-10 05:13:59.5886800       729.52
      72055            2025-01-27 02:11:37.5886800       986.12
      72064            2025-01-28 14:45:36.5886800       531.42
      72067            2025-01-12 11:10:22.5886800       165.92
      72078            2025-01-18 05:23:40.5886800       437.25
      72099            2025-01-23 00:03:52.5886800       750.16
      72114            2025-01-14 06:42:44.5886800       189.05
      72144            2025-01-23 18:40:19.5886800       393.93
      72159            2025-01-05 19:19:17.5886800       285.11
      72247            2025-01-26 17:07:27.5886800        63.83
      72270            2025-01-13 11:26:46.5886800       306.59
      72343            2025-01-24 22:26:47.5886800       698.36
      72347            2025-01-17 19:07:30.5886800       398.24
      72349            2025-01-26 01:15:14.5886800       923.51
      72357            2025-01-17 20:36:57.5886800       333.67
      72368            2025-01-08 21:50:14.5886800       419.29
      72378            2025-01-15 16:06:42.5886800       830.98
      72386            2025-01-21 04:18:13.5886800       218.69
      72403            2025-01-12 07:53:39.5886800       219.65
      72420            2025-01-22 14:10:58.5886800       601.35
      72441            2025-01-19 08:34:52.5886800       706.29
      72449            2025-01-09 08:50:42.5886800       184.31
      72450            2025-01-25 12:32:30.5886800       497.00
      72464            2025-01-11 16:54:27.5886800       305.87
      72465            2025-01-13 09:58:14.5886800       431.98
      72469            2025-01-07 19:46:54.5886800       922.66
      72506            2025-01-13 15:01:30.5886800       897.26
      72532            2025-01-23 16:18:08.5886800       437.93
      72542            2025-01-03 10:31:58.5886800        58.61
      82435            2025-01-22 07:26:41.5886800       532.60
      82449            2025-01-23 03:39:20.5886800        72.00
      82515            2025-01-19 03:10:10.5886800       927.36
      82562            2025-01-11 15:52:40.5886800       620.15
      82582            2025-01-05 08:39:24.5886800       990.35
      82616            2025-01-09 07:26:36.5886800       982.82
      82623            2025-01-06 05:07:58.5886800       884.76
      82661            2025-01-27 05:21:45.5886800       978.33
      82675            2025-01-11 02:18:48.5886800       264.98
      82731            2025-01-04 06:11:31.5886800       494.76
      82806            2025-01-02 16:10:58.5886800       260.81
      82810            2025-01-26 23:36:17.5886800       433.90
      82879            2025-01-08 16:39:45.5886800       442.10
      82882            2025-01-22 15:09:22.5886800       138.81
      82885            2025-01-22 05:09:35.5886800       615.58
      82917            2025-01-20 11:55:50.5886800       152.81
      82937            2025-01-07 09:28:30.5886800       452.94
      82963            2025-01-27 07:58:06.5886800       440.08
      82980            2025-01-25 21:31:16.5886800       963.12
      82983            2025-01-04 17:04:58.5886800       480.58
      82989            2025-01-04 12:57:37.5886800       332.76
      83004            2025-01-20 05:18:00.5886800       245.18
      83023            2025-01-20 04:47:28.5886800       644.15
      83086            2025-01-12 00:53:06.5886800       903.35
      83091            2025-01-26 02:12:42.5886800       523.41
      83100            2025-01-10 17:31:39.5886800       103.61
      83136            2025-01-03 01:27:56.5886800       309.20
      83149            2025-01-04 10:47:55.5886800       535.15
      83157            2025-01-13 05:31:45.5886800       616.48
      83182            2025-01-02 21:45:13.5886800       194.43
      83204            2025-01-01 01:56:23.5886800       137.89
      83232            2025-01-23 14:20:59.5886800        44.03
      83246            2025-01-20 22:15:07.5886800       749.99
      83253            2025-01-08 01:27:17.5886800       818.79
      83286            2025-01-18 18:14:15.5886800        52.68
      83322            2025-01-08 14:02:33.5886800       689.87
      93238            2025-01-29 10:08:18.5886800       704.84
      93253            2025-01-09 07:44:57.5886800       261.66
      93269            2025-01-17 10:19:34.5886800       419.16
      93270            2025-01-17 03:48:34.5886800       406.11
      93274            2025-01-09 10:28:53.5886800       875.58
      93287            2025-01-01 00:07:20.5886800       302.17
      93302            2025-01-11 16:06:05.5886800       521.21
      93315            2025-01-03 05:08:43.5886800       193.41
      93324            2025-01-25 06:51:02.5886800       967.77
      93328            2025-01-11 21:43:20.5886800       812.37
      93400            2025-01-27 02:49:37.5886800       160.45
      93441            2025-01-10 12:46:31.5886800       940.29
      93467            2025-01-03 19:45:20.5886800       334.23
      93479            2025-01-08 03:16:10.5886800       402.98
      93485            2025-01-14 07:14:44.5886800       513.59
      93486            2025-01-02 21:55:51.5886800        40.46
      93489            2025-01-11 16:46:59.5886800       136.82
      93490            2025-01-22 07:50:23.5886800       565.26
      93503            2025-01-18 07:47:15.5886800       177.97
      93505            2025-01-05 16:06:39.5886800       987.16
      93523            2025-01-04 09:28:06.5886800       248.70
      93545            2025-01-15 20:20:25.5886800        68.83
      93555            2025-01-07 09:50:13.5886800       273.93
      93557            2025-01-26 01:13:44.5886800       767.61
      93572            2025-01-14 03:15:18.5886800       752.52
      93586            2025-01-27 07:58:56.5886800       947.61
      44669            2025-01-10 07:33:46.5886800       227.24
      44684            2025-01-14 07:10:22.5886800       475.79
      44696            2025-01-23 16:40:49.5886800       158.14
      44731            2025-01-17 21:26:03.5886800       193.47
      53774            2025-01-20 21:45:30.5886800       412.52
      53776            2025-01-28 19:55:53.5886800        21.34
      53840            2025-01-07 19:08:07.5886800        35.09
      53907            2025-01-14 16:16:24.5886800       680.71
      53924            2025-01-16 19:02:21.5886800       123.93
      53929            2025-01-20 01:38:01.5886800       761.66
      53962            2025-01-20 16:41:49.5886800       824.86
      53991            2025-01-05 03:20:53.5886800        69.66
      54014            2025-01-02 06:18:32.5886800       383.28
      54020            2025-01-26 13:11:05.5886800        34.89
      54043            2025-01-27 15:21:50.5886800       995.02
      54044            2025-01-24 20:49:33.5886800        51.85
      54048            2025-01-16 23:04:03.5886800       857.99
      54056            2025-01-31 13:52:05.5886800       314.71
      54115            2025-01-11 15:53:19.5886800       887.62
      54191            2025-01-19 23:47:29.5886800       377.38
      54264            2025-01-13 21:05:31.5886800       843.68
      54282            2025-01-05 07:33:24.5886800       737.59
      54306            2025-01-22 03:02:15.5886800       257.77
      54372            2025-01-13 04:09:09.5886800       328.43
      54375            2025-01-13 19:10:02.5886800       776.82
      54428            2025-01-29 14:35:14.5886800       358.93
      54452            2025-01-29 21:48:39.5886800       325.08
      54472            2025-01-05 18:45:14.5886800       262.80
      54493            2025-01-07 23:27:14.5886800       395.29
      54581            2025-01-03 20:20:37.5886800       117.52
      54606            2025-01-09 07:21:50.5886800       852.27
      54625            2025-01-14 01:35:16.5886800       440.12
      54631            2025-01-23 05:41:59.5886800       639.78
      54633            2025-01-15 20:51:21.5886800       370.56
      63639            2025-01-04 15:10:55.5886800        56.27
      63678            2025-01-25 19:49:05.5886800       797.16
      63778            2025-01-03 12:44:29.5886800       181.73
      63802            2025-01-17 10:10:44.5886800       404.08
      63810            2025-01-07 09:19:11.5886800       517.74
      63815            2025-01-26 08:02:40.5886800       622.80
      63909            2025-01-12 16:38:52.5886800       775.22
      63914            2025-01-14 11:53:01.5886800       709.27
      63958            2025-01-09 00:59:28.5886800       392.85
      63961            2025-01-27 12:06:24.5886800       334.49
      64022            2025-01-20 09:33:50.5886800       503.42
      64064            2025-01-25 11:53:36.5886800       654.48
      64076            2025-01-19 15:10:20.5886800       317.42
      64092            2025-01-06 11:44:38.5886800       395.14
      64113            2025-01-23 22:40:47.5886800       201.75
      64118            2025-01-11 07:31:56.5886800       943.77
      64134            2025-01-19 02:59:35.5886800       870.56
      64149            2025-01-22 11:42:12.5886800       341.65
      64207            2025-01-19 07:05:02.5886800       912.65
      64256            2025-01-01 01:24:30.5886800        61.43
      64257            2025-01-16 02:50:16.5886800       911.55
      64262            2025-01-16 23:18:23.5886800       215.94
      64273            2025-01-30 20:12:59.5886800       768.22
      64278            2025-01-01 11:51:02.5886800       856.30
      64340            2025-01-29 08:49:23.5886800       926.32
      64355            2025-01-13 13:27:24.5886800       239.93
      64371            2025-01-07 16:31:08.5886800       500.17
      64431            2025-01-11 15:19:34.5886800       327.26
      64446            2025-01-11 05:02:54.5886800       459.17
      74381            2025-01-25 19:51:40.5886800       134.97
      74405            2025-01-11 13:49:19.5886800       148.92
      74406            2025-01-30 03:16:26.5886800       902.31
      74407            2025-01-23 23:52:52.5886800       448.23
      74443            2025-01-14 06:51:24.5886800       477.30
      74452            2025-01-23 10:00:00.5886800       256.88
      74505            2025-01-05 08:22:05.5886800       495.80
      74507            2025-01-24 04:05:06.5886800       492.65
      74528            2025-01-12 01:56:50.5886800       883.80
      74537            2025-01-04 20:44:39.5886800       755.52
      74542            2025-01-18 07:32:21.5886800       287.87
      74612            2025-01-22 16:26:18.5886800       823.74
      74691            2025-01-17 08:08:43.5886800       728.39
      74702            2025-01-28 18:09:23.5886800       319.94
      74708            2025-01-24 06:52:20.5886800       298.60
      74711            2025-01-26 19:27:32.5886800       146.29
      74714            2025-01-02 07:13:53.5886800       351.49
      74717            2025-01-14 02:20:23.5886800       666.90
      74743            2025-01-27 21:38:52.5886800       482.21
      74762            2025-01-08 00:31:53.5886800       355.54
      74776            2025-01-29 03:43:31.5886800        26.91
      74788            2025-01-15 12:19:47.5886800       607.44
      74790            2025-01-14 13:07:51.5886800       737.91
      74810            2025-01-08 07:16:20.5886800       360.74
      74829            2025-01-25 12:37:19.5886800       511.98
      74847            2025-01-06 19:00:31.5886800        27.22
      74869            2025-01-19 12:33:34.5886800       419.51
      74878            2025-01-29 04:25:57.5886800       738.78
      74879            2025-01-01 21:15:45.5886800       414.96
      74888            2025-01-21 07:13:29.5886800       944.66
      74906            2025-01-22 18:36:53.5886800       359.45
      74939            2025-01-29 05:45:22.5886800       698.25
      74958            2025-01-14 06:54:24.5886800       597.38
      75015            2025-01-02 02:38:04.5886800       248.17
      75068            2025-01-22 12:42:09.5886800       281.13
      75094            2025-01-30 09:02:41.5886800       423.32
      75127            2025-01-26 05:48:16.5886800       250.65
      75166            2025-01-25 20:52:50.5886800       308.27
      75170            2025-01-21 09:52:27.5886800       434.84
      75184            2025-01-13 08:26:03.5886800       422.66
      75187            2025-01-21 10:31:57.5886800        80.94
      75205            2025-01-22 14:16:11.5886800       859.35
      75212            2025-01-11 17:02:45.5886800       348.92
      75236            2025-01-31 21:57:07.5886800       436.07
      75250            2025-01-30 07:18:41.5886800       716.76
      75258            2025-01-26 05:08:32.5886800       902.90
      85147            2025-01-04 19:25:42.5886800       595.73
      85162            2025-01-13 19:37:26.5886800       205.17
      85172            2025-01-08 21:14:33.5886800       167.66
      85202            2025-01-13 04:07:15.5886800       312.63
      85211            2025-01-29 10:34:45.5886800       653.81
      85227            2025-01-27 15:53:16.5886800       470.69
      85239            2025-01-05 21:14:11.5886800        20.96
      85247            2025-01-27 23:09:51.5886800       396.96
      85268            2025-01-22 04:23:54.5886800       377.86
      85292            2025-01-29 02:13:14.5886800       675.88
      85313            2025-01-28 06:21:15.5886800       891.99
      85322            2025-01-28 13:38:30.5886800       726.82
      85325            2025-01-23 09:01:03.5886800       290.27
      85448            2025-01-13 09:52:51.5886800       830.93
      85475            2025-01-28 04:31:05.5886800       770.98
      85494            2025-01-28 10:24:20.5886800       650.96
      85510            2025-01-13 12:40:19.5886800       174.50
      85511            2025-01-03 13:13:47.5886800       780.03
      85560            2025-01-25 16:18:20.5886800       179.37
      85571            2025-01-01 03:01:23.5886800        65.52
      85596            2025-01-26 11:17:16.5886800       730.36
      85609            2025-01-07 14:17:08.5886800       935.56
      85617            2025-01-06 17:48:49.5886800       299.34
      85628            2025-01-14 01:46:11.5886800       335.12
      85659            2025-01-07 06:39:54.5886800       981.37
      85669            2025-01-09 12:32:07.5886800       522.32
      85707            2025-01-20 05:48:37.5886800       551.56
      85726            2025-01-13 15:35:43.5886800       396.93
      85734            2025-01-05 21:33:15.5886800       254.89
      85764            2025-01-20 13:36:08.5886800        37.06
      85768            2025-01-19 19:23:40.5886800        67.64
      85774            2025-01-30 00:03:21.5886800       405.97
      85783            2025-01-12 11:24:25.5886800       344.45
      85800            2025-01-20 02:41:06.5886800       849.73
      85807            2025-01-19 10:22:41.5886800       801.84
      85808            2025-01-15 20:57:29.5886800       498.37
      85828            2025-01-05 23:40:32.5886800       314.65
      85840            2025-01-04 16:34:19.5886800       388.17
      85845            2025-01-07 18:04:01.5886800       639.93
      85846            2025-01-20 06:29:09.5886800       925.23
      85853            2025-01-13 04:45:47.5886800        46.79
      85900            2025-01-17 14:24:04.5886800       802.98
      85961            2025-01-02 05:49:29.5886800       665.85
      85962            2025-01-08 20:24:18.5886800       710.88
      85996            2025-01-05 02:35:54.5886800       384.39
      85997            2025-01-19 20:58:07.5886800       436.92
      95920            2025-01-26 00:07:45.5886800        81.04
      95923            2025-01-06 05:34:29.5886800       699.89
      95935            2025-01-12 12:30:18.5886800       153.80
      95941            2025-01-10 12:39:09.5886800        71.70
      95965            2025-01-22 16:55:38.5886800       921.90
      95981            2025-01-21 20:59:51.5886800       281.40
      95990            2025-01-17 20:59:57.5886800       847.39
      95991            2025-01-20 21:59:55.5886800       603.21
      96006            2025-01-12 20:07:00.5886800       663.26
      96067            2025-01-19 01:11:53.5886800       853.10
      96075            2025-01-29 20:55:23.5886800       288.98
      96107            2025-01-23 00:49:29.5886800       596.89
      96112            2025-01-07 00:04:13.5886800       523.81
      96115            2025-01-18 00:14:29.5886800       608.97
      96135            2025-01-17 12:58:07.5886800       792.06
      96155            2025-01-01 22:53:35.5886800       413.27
      96159            2025-01-25 10:40:17.5886800       385.35
      96165            2025-01-16 01:22:39.5886800       566.51
      96209            2025-01-08 17:34:40.5886800        92.26
      96313            2025-01-12 23:31:20.5886800       262.36
      96322            2025-01-25 19:28:33.5886800       455.58
      96337            2025-01-01 16:31:50.5886800       999.20
      96367            2025-01-17 20:13:18.5886800       662.34
      96396            2025-01-24 21:35:20.5886800        99.74
      96432            2025-01-15 04:49:56.5886800       257.48
      96447            2025-01-04 11:43:01.5886800       798.92
      96486            2025-01-14 17:24:27.5886800       926.10
      96497            2025-01-06 23:07:32.5886800       892.13
      96515            2025-01-03 09:47:44.5886800       873.81
      96523            2025-01-15 23:32:04.5886800       862.65
       4483            2025-01-15 16:50:48.5886800       305.47
       4704            2025-01-29 17:00:46.5886800       446.02
       4713            2025-01-29 01:33:52.5886800        12.67
       4746            2025-01-19 13:15:40.5886800       482.27
       4802            2025-01-09 05:59:48.5886800       371.55
       4838            2025-01-22 13:35:02.5886800       568.74
       4926            2025-01-12 23:50:58.5886800       638.95
       4940            2025-01-11 01:20:01.5886800       907.21
       4959            2025-01-06 17:19:57.5886800       988.87
       4965            2025-01-18 22:43:07.5886800       328.36
       4996            2025-01-14 07:36:55.5886800       772.92
       5043            2025-01-27 12:34:27.5886800       469.69
       5059            2025-01-04 06:10:46.5886800       404.44
       5126            2025-01-14 23:04:47.5886800       435.36
       5146            2025-01-26 00:29:24.5886800       646.23
       5154            2025-01-08 08:58:03.5886800       183.90
       5171            2025-01-30 18:23:38.5886800       597.24
       5181            2025-01-21 11:39:13.5886800       429.87
       5222            2025-01-06 03:12:38.5886800       864.97
       5245            2025-01-30 12:32:11.5886800       384.31
       5252            2025-01-25 09:12:06.5886800       134.93
       5257            2025-01-09 22:09:56.5886800       636.24
       5258            2025-01-21 08:54:40.5886800       192.42
       5289            2025-01-28 18:06:25.5886800       316.44
       5299            2025-01-03 12:09:10.5886800       628.87
       5300            2025-01-15 18:01:52.5886800       892.82
       5301            2025-01-05 15:20:50.5886800       466.21
       5342            2025-01-03 04:52:56.5886800       361.18
      77105            2025-01-05 10:09:09.5886800       524.71
      77125            2025-01-15 07:58:33.5886800       179.68
      77133            2025-01-05 21:21:21.5886800        30.69
      77143            2025-01-06 03:50:43.5886800       268.99
      77160            2025-01-26 17:45:19.5886800       273.83
      77200            2025-01-10 03:59:51.5886800       861.70
      77202            2025-01-11 06:08:19.5886800       934.50
      77214            2025-01-11 09:47:32.5886800       575.87
      77228            2025-01-27 03:43:08.5886800       760.91
      77259            2025-01-31 14:15:13.5886800        23.50
      77304            2025-01-19 18:08:52.5886800       560.03
      77326            2025-01-21 03:49:48.5886800       759.35
      77345            2025-01-04 19:32:08.5886800       352.58
      77354            2025-01-10 02:37:08.5886800       403.21
      77364            2025-01-01 13:07:47.5886800       488.96
      77372            2025-01-09 22:48:57.5886800       464.75
      77381            2025-01-23 07:12:13.5886800       878.73
      77428            2025-01-24 15:15:48.5886800       568.22
      77433            2025-01-03 17:28:02.5886800        20.52
      77447            2025-01-29 01:02:14.5886800       800.10
      77459            2025-01-14 12:55:53.5886800       309.98
      77472            2025-01-24 22:08:04.5886800       716.31
      77473            2025-01-05 19:04:29.5886800       792.32
      77494            2025-01-22 04:11:53.5886800       625.79
      77545            2025-01-28 23:28:41.5886800       764.06
      77592            2025-01-27 17:59:50.5886800       102.52
      77611            2025-01-16 10:36:13.5886800       411.74
      77620            2025-01-16 11:36:35.5886800       512.72
      77621            2025-01-16 11:07:27.5886800        89.48
      77636            2025-01-15 01:33:33.5886800       567.55
      77740            2025-01-02 23:16:16.5886800       214.98
      77762            2025-01-29 15:59:31.5886800       409.19
      77777            2025-01-03 03:51:43.5886800       495.65
      77779            2025-01-28 02:18:36.5886800        26.50
      77802            2025-01-31 21:45:37.5886800       759.04
      77825            2025-01-03 15:05:01.5886800       728.42
      77844            2025-01-17 22:47:43.5886800       455.97
      77917            2025-01-07 10:44:42.5886800       473.30
      89625            2025-01-20 14:05:45.5886800       720.86
      89637            2025-01-02 01:42:17.5886800       950.09
      89724            2025-01-14 08:04:08.5886800       462.71
      89745            2025-01-20 02:57:58.5886800       372.90
      89831            2025-01-12 05:54:02.5886800       147.28
      89865            2025-01-17 16:51:46.5886800        86.30
      89869            2025-01-08 05:58:27.5886800       468.40
      89873            2025-01-23 04:03:12.5886800       503.96
      89905            2025-01-18 16:12:48.5886800       133.07
      89919            2025-01-02 09:32:17.5886800       347.29
      89925            2025-01-02 19:49:59.5886800       474.85
